   0.0000000e+00  -5.5000000e+01
   6.3009999e+00  -5.9000000e+01
   1.3500000e+01  -5.9000000e+01
   1.9770000e+01  -5.4000000e+01
   2.9961000e+01  -6.9000000e+01
   3.5093000e+01  -6.6000000e+01
   4.0231000e+01  -6.8000000e+01
   4.6388000e+01  -6.5000000e+01
   5.6786000e+01  -6.1000000e+01
   6.4035000e+01  -6.4000000e+01
   7.3308000e+01  -6.8000000e+01
   7.9470000e+01  -6.2000000e+01
   8.7694000e+01  -6.4000000e+01
   9.3913000e+01  -6.5000000e+01
   1.0115300e+02  -6.1000000e+01
   1.0724600e+02  -6.5000000e+01
   1.1556100e+02  -6.8000000e+01
   1.2177000e+02  -6.3000000e+01
   1.2798100e+02  -6.3000000e+01
   1.3524000e+02  -6.5000000e+01
   1.4128900e+02  -6.2000000e+01
   1.4967400e+02  -6.5000000e+01
   1.6200100e+02  -6.0000000e+01
   1.6811600e+02  -6.6000000e+01
   1.7442200e+02  -6.2000000e+01
   1.8157800e+02  -6.8000000e+01
   1.8774400e+02  -6.7000000e+01
   1.9710200e+02  -6.6000000e+01
   2.0429900e+02  -6.2000000e+01
   2.1154600e+02  -6.3000000e+01
   2.1982500e+02  -6.4000000e+01
   2.2589900e+02  -6.6000000e+01
   2.3107800e+02  -6.4000000e+01
   2.3728200e+02  -7.6000000e+01
   2.4350000e+02  -8.2000000e+01
   2.5168400e+02  -7.4000000e+01
   2.5893000e+02  -7.2000000e+01
   2.6716700e+02  -6.9000000e+01
   2.7747800e+02  -6.6000000e+01
   2.8364000e+02  -7.6000000e+01
   2.9192300e+02  -6.5000000e+01
   2.9808900e+02  -6.8000000e+01
