   0.0000000e+00  -7.4000000e+01
   2.0000935e-03  -7.4000000e+01
   5.0001144e-03  -7.4000000e+01
   1.1960001e+00  -7.4000000e+01
   1.2010000e+00  -7.4000000e+01
   1.2050002e+00  -7.4000000e+01
   2.0560000e+00  -7.3000000e+01
   2.0610001e+00  -7.3000000e+01
   2.0640001e+00  -7.3000000e+01
   3.0990000e+00  -7.3000000e+01
   3.1030002e+00  -7.3000000e+01
   3.1059999e+00  -7.3000000e+01
   4.1020000e+00  -6.9000000e+01
   4.1050000e+00  -6.9000000e+01
   4.1080000e+00  -6.9000000e+01
   5.1630001e+00  -6.9000000e+01
   5.1660001e+00  -6.9000000e+01
   5.1680000e+00  -6.9000000e+01
   6.1740000e+00  -7.0000000e+01
   6.1770000e+00  -7.0000000e+01
   6.1800001e+00  -7.0000000e+01
   7.2010000e+00  -6.9000000e+01
   7.2040000e+00  -6.9000000e+01
   7.2079999e+00  -6.9000000e+01
   8.3620000e+00  -7.5000000e+01
   8.3659999e+00  -7.5000000e+01
   8.3700001e+00  -7.5000000e+01
   9.5020001e+00  -7.5000000e+01
   9.5050001e+00  -7.5000000e+01
   9.5080001e+00  -7.5000000e+01
   1.0285000e+01  -7.4000000e+01
   1.0288000e+01  -7.4000000e+01
   1.0290000e+01  -7.4000000e+01
   1.1392000e+01  -9.1000000e+01
   1.1395000e+01  -9.1000000e+01
   1.1397000e+01  -9.1000000e+01
   1.4567000e+01  -9.3000000e+01
   1.4569000e+01  -9.3000000e+01
   1.4571000e+01  -9.3000000e+01
   1.5522000e+01  -7.0000000e+01
   1.5526000e+01  -7.0000000e+01
   1.5528000e+01  -7.0000000e+01
   1.6596000e+01  -7.0000000e+01
   1.6599000e+01  -7.0000000e+01
   1.6602000e+01  -7.0000000e+01
   1.8872000e+01  -7.0000000e+01
   1.8875000e+01  -7.0000000e+01
   1.8877000e+01  -7.0000000e+01
   1.9674000e+01  -7.5000000e+01
   1.9676000e+01  -7.5000000e+01
   1.9678000e+01  -7.5000000e+01
   2.0742000e+01  -7.4000000e+01
   2.0745000e+01  -7.4000000e+01
   2.0748000e+01  -7.4000000e+01
   2.1831000e+01  -7.6000000e+01
   2.1834000e+01  -7.6000000e+01
   2.1837000e+01  -7.6000000e+01
   2.2844000e+01  -7.4000000e+01
   2.2846000e+01  -7.4000000e+01
