   0.0000000e+00  -6.5000000e+01
   1.1830001e+00  -6.4000000e+01
   2.2170000e+00  -6.9000000e+01
   3.2470002e+00  -6.9000000e+01
   4.2740002e+00  -6.5000000e+01
   5.2340002e+00  -7.1000000e+01
   6.3770001e+00  -6.6000000e+01
   7.3710001e+00  -6.8000000e+01
   8.4210000e+00  -6.8000000e+01
   9.4700000e+00  -7.0000000e+01
   1.1527000e+01  -7.2000000e+01
   1.2549000e+01  -7.2000000e+01
   1.3587000e+01  -7.5000000e+01
   1.4649000e+01  -7.3000000e+01
   1.5674000e+01  -6.8000000e+01
   1.6711000e+01  -6.8000000e+01
   1.7742000e+01  -6.8000000e+01
   1.8774000e+01  -6.9000000e+01
   1.9815000e+01  -6.8000000e+01
   2.0863000e+01  -6.8000000e+01
   2.1888000e+01  -6.8000000e+01
   2.2924000e+01  -7.2000000e+01
   2.3957000e+01  -7.2000000e+01
   2.4961000e+01  -7.3000000e+01
   2.6000000e+01  -7.3000000e+01
   2.7069000e+01  -6.9000000e+01
   2.8097000e+01  -6.9000000e+01
   2.9122000e+01  -7.0000000e+01
   3.0164000e+01  -7.0000000e+01
   3.1197000e+01  -6.5000000e+01
   3.2239000e+01  -6.6000000e+01
   3.3270000e+01  -6.6000000e+01
   3.4300000e+01  -6.7000000e+01
   3.5338000e+01  -7.2000000e+01
   3.6364000e+01  -7.1000000e+01
   3.7417000e+01  -7.0000000e+01
   3.8443000e+01  -7.1000000e+01
   3.9486000e+01  -6.9000000e+01
   4.0507000e+01  -6.8000000e+01
   4.1560000e+01  -6.9000000e+01
   4.2598000e+01  -6.8000000e+01
   4.4669000e+01  -6.8000000e+01
   4.5687000e+01  -6.8000000e+01
   4.6732000e+01  -6.8000000e+01
   4.7771000e+01  -7.3000000e+01
   4.8810000e+01  -7.2000000e+01
   4.9819000e+01  -7.2000000e+01
   5.0888000e+01  -7.2000000e+01
   5.1917000e+01  -6.9000000e+01
   5.2958000e+01  -6.9000000e+01
   5.3988000e+01  -6.9000000e+01
   5.5029000e+01  -6.9000000e+01
   5.6074000e+01  -6.8000000e+01
   5.7105000e+01  -6.7000000e+01
   5.8158000e+01  -6.8000000e+01
   5.9063000e+01  -6.8000000e+01
   6.0076000e+01  -7.2000000e+01
   6.1256000e+01  -7.4000000e+01
   6.2291000e+01  -7.3000000e+01
   6.3332000e+01  -7.3000000e+01
   6.4366000e+01  -6.9000000e+01
   6.5415000e+01  -6.9000000e+01
   6.6446000e+01  -6.9000000e+01
   6.7478000e+01  -7.0000000e+01
   6.8530000e+01  -6.8000000e+01
   6.9557000e+01  -6.8000000e+01
   7.0596000e+01  -6.8000000e+01
   7.1634000e+01  -6.8000000e+01
   7.2661000e+01  -7.3000000e+01
   7.3688000e+01  -7.3000000e+01
   7.4742000e+01  -7.3000000e+01
   7.5773000e+01  -7.2000000e+01
   7.6813000e+01  -6.9000000e+01
   7.7842000e+01  -7.0000000e+01
   7.8871000e+01  -6.9000000e+01
   7.9909000e+01  -6.8000000e+01
   8.0957000e+01  -6.7000000e+01
   8.1999000e+01  -6.7000000e+01
   8.3021000e+01  -6.7000000e+01
   8.4069000e+01  -6.7000000e+01
   8.5076000e+01  -7.2000000e+01
   8.6119000e+01  -7.2000000e+01
   8.7173000e+01  -7.2000000e+01
   8.8195000e+01  -7.2000000e+01
   8.9225000e+01  -6.8000000e+01
   9.0280000e+01  -6.9000000e+01
   9.1316000e+01  -6.8000000e+01
   9.2336000e+01  -6.8000000e+01
   9.3392000e+01  -6.7000000e+01
   9.4442000e+01  -6.7000000e+01
   9.5479000e+01  -6.7000000e+01
   9.6505000e+01  -6.7000000e+01
   9.8574000e+01  -7.2000000e+01
   9.9609000e+01  -7.2000000e+01
   1.0063900e+02  -7.2000000e+01
   1.0168800e+02  -6.9000000e+01
   1.0272100e+02  -6.8000000e+01
   1.0375600e+02  -6.9000000e+01
   1.0583900e+02  -6.8000000e+01
   1.0686300e+02  -6.8000000e+01
   1.0790300e+02  -6.8000000e+01
   1.0892500e+02  -7.2000000e+01
   1.0997300e+02  -7.2000000e+01
   1.1100900e+02  -7.2000000e+01
   1.1203700e+02  -7.2000000e+01
   1.1307100e+02  -6.9000000e+01
   1.1409600e+02  -6.9000000e+01
   1.1514700e+02  -6.9000000e+01
   1.1618300e+02  -6.9000000e+01
   1.1721000e+02  -6.8000000e+01
   1.1827200e+02  -6.8000000e+01
   1.2020300e+02  -6.8000000e+01
   1.2137000e+02  -7.2000000e+01
   1.2239800e+02  -7.2000000e+01
   1.2344500e+02  -7.2000000e+01
   1.2448200e+02  -7.2000000e+01
   1.2552100e+02  -6.9000000e+01
   1.2654600e+02  -6.9000000e+01
   1.2759800e+02  -6.9000000e+01
   1.2862100e+02  -6.9000000e+01
   1.2964400e+02  -6.8000000e+01
   1.3070700e+02  -6.8000000e+01
   1.3175100e+02  -6.8000000e+01
   1.3275400e+02  -6.8000000e+01
   1.3382200e+02  -7.2000000e+01
   1.3486100e+02  -7.2000000e+01
   1.3589500e+02  -7.2000000e+01
   1.3694100e+02  -7.2000000e+01
   1.3797000e+02  -6.9000000e+01
   1.3900500e+02  -6.9000000e+01
   1.4003000e+02  -6.9000000e+01
   1.4209400e+02  -6.8000000e+01
   1.4315000e+02  -6.8000000e+01
   1.4418000e+02  -6.8000000e+01
   1.4516500e+02  -6.8000000e+01
   1.4623200e+02  -7.3000000e+01
   1.4729200e+02  -7.2000000e+01
   1.4832900e+02  -7.2000000e+01
   1.4937000e+02  -7.2000000e+01
   1.5040100e+02  -6.9000000e+01
   1.5144100e+02  -6.9000000e+01
   1.5248300e+02  -6.9000000e+01
   1.5352300e+02  -6.9000000e+01
   1.5454700e+02  -6.8000000e+01
   1.5558900e+02  -6.8000000e+01
   1.5663000e+02  -6.8000000e+01
   1.5766500e+02  -6.8000000e+01
   1.5869900e+02  -7.2000000e+01
