   0.0000000e+00  -7.3000000e+01
   3.2802000e+01  -9.4000000e+01
   6.5024000e+01  -9.0000000e+01
   8.3383000e+01  -1.0200000e+02
   1.4643300e+02  -9.7000000e+01
   1.5853200e+02  -8.8000000e+01
   1.7189600e+02  -7.6000000e+01
   1.8535600e+02  -9.8000000e+01
   2.2877000e+02  -9.4000000e+01
   2.5159100e+02  -9.7000000e+01
   2.7724300e+02  -9.3000000e+01
   2.9276900e+02  -9.4000000e+01
   3.1441700e+02  -9.0000000e+01
   3.4821700e+02  -8.6000000e+01
   3.6265000e+02  -9.5000000e+01
   3.9991200e+02  -8.8000000e+01
   4.2353600e+02  -9.9000000e+01
   4.4639800e+02  -9.5000000e+01
   4.7200100e+02  -9.7000000e+01
   4.9585000e+02  -9.6000000e+01
   5.1110300e+02  -9.6000000e+01
   5.3382000e+02  -9.0000000e+01
   6.1901800e+02  -9.5000000e+01
   6.4129400e+02  -1.0100000e+02
   6.6406200e+02  -9.4000000e+01
   6.8862900e+02  -9.2000000e+01
   7.0199600e+02  -9.0000000e+01
   7.1437000e+02  -9.2000000e+01
   7.5689100e+02  -8.6000000e+01
   7.9905900e+02  -9.1000000e+01
   8.1134300e+02  -8.7000000e+01
   8.2457000e+02  -9.9000000e+01
   8.3816400e+02  -9.3000000e+01
   8.5049500e+02  -9.5000000e+01
   8.9400900e+02  -9.5000000e+01
   9.3724700e+02  -8.7000000e+01
   9.5061800e+02  -8.7000000e+01
   9.7437100e+02  -9.7000000e+01
